t,theta,omega,x,y
0.0000000000,0.0777909658,-0.5759853317,0.0777125317,-0.9969758083
0.0000000000,0.0772146002,-0.5767448737,0.0771378963,-0.9970204336
0.0000000000,0.0766374779,-0.5774987747,0.0765624808,-0.9970647855
0.0000000000,0.0760596046,-0.5782470271,0.0759862908,-0.9971088625
0.0000000000,0.0754809858,-0.5789896232,0.0754093322,-0.9971526626
0.0000000000,0.0749016272,-0.5797265557,0.0748316106,-0.9971961843
0.0000000000,0.0743215345,-0.5804578170,0.0742531319,-0.9972394258
0.0000000000,0.0737407135,-0.5811833997,0.0736739017,-0.9972823854
0.0000000000,0.0731591696,-0.5819032965,0.0730939259,-0.9973250614
0.0000000000,0.0725769088,-0.5826175001,0.0725132102,-0.9973674520
0.0000000000,0.0719939365,-0.5833260033,0.0719317604,-0.9974095557
0.0000000000,0.0714102587,-0.5840287988,0.0713495823,-0.9974513708
0.0000000000,0.0708258808,-0.5847258797,0.0707666816,-0.9974928956
0.0000000000,0.0702408088,-0.5854172388,0.0701830644,-0.9975341285
0.0000000000,0.0696550483,-0.5861028691,0.0695987362,-0.9975750678
0.0000000000,0.0690686050,-0.5867827637,0.0690137031,-0.9976157120
0.0000000000,0.0684814847,-0.5874569157,0.0684279708,-0.9976560594
0.0000000000,0.0678936931,-0.5881253182,0.0678415451,-0.9976961084
0.0000000000,0.0673052359,-0.5887879645,0.0672544321,-0.9977358575
0.0000000000,0.0667161191,-0.5894448479,0.0666666374,-0.9977753051
0.0000000000,0.0661263482,-0.5900959617,0.0660781670,-0.9978144496
0.0000000000,0.0655359291,-0.5907412994,0.0654890268,-0.9978532895
0.0000000000,0.0649448675,-0.5913808543,0.0648992227,-0.9978918232
0.0000000000,0.0643531693,-0.5920146200,0.0643087605,-0.9979300493
0.0000000000,0.0637608402,-0.5926425900,0.0637176463,-0.9979679662
0.0000000000,0.0631678860,-0.5932647581,0.0631258859,-0.9980055724
0.0000000000,0.0625743126,-0.5938811178,0.0625334852,-0.9980428664
0.0000000000,0.0619801257,-0.5944916630,0.0619404502,-0.9980798468
0.0000000000,0.0613853312,-0.5950963874,0.0613467869,-0.9981165121
0.0000000000,0.0607899349,-0.5956952849,0.0607525011,-0.9981528608
0.0000000000,0.0601939426,-0.5962883495,0.0601575990,-0.9981888916
0.0000000000,0.0595973601,-0.5968755750,0.0595620863,-0.9982246029
0.0000000000,0.0590001934,-0.5974569556,0.0589659692,-0.9982599934
0.0000000000,0.0584024482,-0.5980324854,0.0583692536,-0.9982950617
0.0000000000,0.0578041304,-0.5986021584,0.0577719454,-0.9983298064
0.0000000000,0.0572052458,-0.5991659690,0.0571740508,-0.9983642261
0.0000000000,0.0566058004,-0.5997239114,0.0565755757,-0.9983983194
0.0000000000,0.0560058000,-0.6002759799,0.0559765261,-0.9984320851
0.0000000000,0.0554052504,-0.6008221690,0.0553769081,-0.9984655217
0.0000000000,0.0548041576,-0.6013624730,0.0547767277,-0.9984986280
0.0000000000,0.0542025274,-0.6018968866,0.0541759909,-0.9985314026
0.0000000000,0.0536003658,-0.6024254042,0.0535747038,-0.9985638443
0.0000000000,0.0529976786,-0.6029480205,0.0529728725,-0.9985959517
0.0000000000,0.0523944717,-0.6034647302,0.0523705029,-0.9986277236
0.0000000000,0.0517907511,-0.6039755280,0.0517676013,-0.9986591588
0.0000000000,0.0511865226,-0.6044804088,0.0511641736,-0.9986902560
0.0000000000,0.0505817922,-0.6049793674,0.0505602259,-0.9987210139
0.0000000000,0.0499765659,-0.6054723987,0.0499557644,-0.9987514313
0.0000000000,0.0493708494,-0.6059594978,0.0493507951,-0.9987815071
0.0000000000,0.0487646488,-0.6064406597,0.0487453242,-0.9988112401
0.0000000000,0.0481579701,-0.6069158795,0.0481393577,-0.9988406291
0.0000000000,0.0475508191,-0.6073851523,0.0475329017,-0.9988696728
0.0000000000,0.0469432018,-0.6078484734,0.0469259625,-0.9988983702
0.0000000000,0.0463351241,-0.6083058381,0.0463185461,-0.9989267202
0.0000000000,0.0457265921,-0.6087572418,0.0457106586,-0.9989547215
0.0000000000,0.0451176116,-0.6092026797,0.0451023063,-0.9989823732
0.0000000000,0.0445081887,-0.6096421475,0.0444934952,-0.9990096741
0.0000000000,0.0438983293,-0.6100756406,0.0438842315,-0.9990366231
0.0000000000,0.0432880394,-0.6105031547,0.0432745214,-0.9990632191
0.0000000000,0.0426773250,-0.6109246853,0.0426643711,-0.9990894612
0.0000000000,0.0420661920,-0.6113402282,0.0420537867,-0.9991153482
0.0000000000,0.0414546465,-0.6117497792,0.0414427743,-0.9991408792
0.0000000000,0.0408426945,-0.6121533341,0.0408313403,-0.9991660531
0.0000000000,0.0402303419,-0.6125508887,0.0402194907,-0.9991908689
0.0000000000,0.0396175947,-0.6129424391,0.0396072319,-0.9992153257
0.0000000000,0.0390044590,-0.6133279813,0.0389945699,-0.9992394225
0.0000000000,0.0383909407,-0.6137075113,0.0383815109,-0.9992631583
0.0000000000,0.0377770460,-0.6140810253,0.0377680613,-0.9992865323
0.0000000000,0.0371627807,-0.6144485194,0.0371542272,-0.9993095433
0.0000000000,0.0365481509,-0.6148099900,0.0365400148,-0.9993321907
0.0000000000,0.0359331627,-0.6151654333,0.0359254305,-0.9993544734
0.0000000000,0.0353178221,-0.6155148457,0.0353104803,-0.9993763905
0.0000000000,0.0347021350,-0.6158582237,0.0346951705,-0.9993979413
0.0000000000,0.0340861077,-0.6161955638,0.0340795075,-0.9994191249
0.0000000000,0.0334697459,-0.6165268625,0.0334634973,-0.9994399403
0.0000000000,0.0328530559,-0.6168521165,0.0328471464,-0.9994603869
0.0000000000,0.0322360437,-0.6171713224,0.0322304609,-0.9994804637
0.0000000000,0.0316187153,-0.6174844771,0.0316134471,-0.9995001701
0.0000000000,0.0310010768,-0.6177915772,0.0309961113,-0.9995195051
0.0000000000,0.0303831342,-0.6180926197,0.0303784598,-0.9995384681
0.0000000000,0.0297648936,-0.6183876016,0.0297604987,-0.9995570583
0.0000000000,0.0291463610,-0.6186765197,0.0291422345,-0.9995752749
0.0000000000,0.0285275425,-0.6189593713,0.0285236733,-0.9995931173
0.0000000000,0.0279084443,-0.6192361533,0.0279048215,-0.9996105846
0.0000000000,0.0272890723,-0.6195068629,0.0272856854,-0.9996276764
0.0000000000,0.0266694326,-0.6197714975,0.0266662712,-0.9996443918
0.0000000000,0.0260495313,-0.6200300543,0.0260465853,-0.9996607301
0.0000000000,0.0254293745,-0.6202825306,0.0254266339,-0.9996766909
0.0000000000,0.0248089683,-0.6205289240,0.0248064234,-0.9996922733
0.0000000000,0.0241883187,-0.6207692318,0.0241859601,-0.9997074769
0.0000000000,0.0235674318,-0.6210034517,0.0235652502,-0.9997223009
0.0000000000,0.0229463138,-0.6212315813,0.0229443002,-0.9997367449
0.0000000000,0.0223249707,-0.6214536181,0.0223231163,-0.9997508082
0.0000000000,0.0217034086,-0.6216695601,0.0217017048,-0.9997644903
0.0000000000,0.0210816336,-0.6218794048,0.0210800721,-0.9997777906
0.0000000000,0.0204596518,-0.6220831504,0.0204582245,-0.9997907086
0.0000000000,0.0198374693,-0.6222807945,0.0198361683,-0.9998032439
0.0000000000,0.0192150923,-0.6224723353,0.0192139099,-0.9998153958
0.0000000000,0.0185925267,-0.6226577708,0.0185914555,-0.9998271640
0.0000000000,0.0179697788,-0.6228370991,0.0179688117,-0.9998385479
0.0000000000,0.0173468545,-0.6230103183,0.0173459846,-0.9998495471
0.0000000000,0.0167237602,-0.6231774267,0.0167229806,-0.9998601612
0.0000000000,0.0161005017,-0.6233384226,0.0160998061,-0.9998703897
0.0000000000,0.0154770854,-0.6234933044,0.0154764675,-0.9998802323
0.0000000000,0.0148535172,-0.6236420704,0.0148529710,-0.9998896885
0.0000000000,0.0142298033,-0.6237847192,0.0142293230,-0.9998987581
0.0000000000,0.0136059498,-0.6239212492,0.0136055300,-0.9999074405
0.0000000000,0.0129819628,-0.6240516592,0.0129815982,-0.9999157355
0.0000000000,0.0123578485,-0.6241759478,0.0123575339,-0.9999236428
0.0000000000,0.0117336129,-0.6242941136,0.0117333437,-0.9999311620
0.0000000000,0.0111092623,-0.6244061556,0.0111090338,-0.9999382928
0.0000000000,0.0104848027,-0.6245120725,0.0104846106,-0.9999450350
0.0000000000,0.0098602402,-0.6246118633,0.0098600804,-0.9999513882
0.0000000000,0.0092355810,-0.6247055269,0.0092354497,-0.9999573523
0.0000000000,0.0086108312,-0.6247930625,0.0086107248,-0.9999629270
0.0000000000,0.0079859969,-0.6248744691,0.0079859120,-0.9999681121
0.0000000000,0.0073610843,-0.6249497458,0.0073610178,-0.9999729073
0.0000000000,0.0067360995,-0.6250188920,0.0067360485,-0.9999773126
0.0000000000,0.0061110485,-0.6250819069,0.0061110105,-0.9999813276
0.0000000000,0.0054859377,-0.6251387898,0.0054859102,-0.9999849523
0.0000000000,0.0048607730,-0.6251895402,0.0048607539,-0.9999881865
0.0000000000,0.0042355606,-0.6252341576,0.0042355480,-0.9999910300
0.0000000000,0.0036103067,-0.6252726415,0.0036102989,-0.9999934828
0.0000000000,0.0029850174,-0.6253049916,0.0029850130,-0.9999955448
0.0000000000,0.0023596988,-0.6253312074,0.0023596966,-0.9999972159
0.0000000000,0.0017343570,-0.6253512887,0.0017343562,-0.9999984960
0.0000000000,0.0011089983,-0.6253652354,0.0011089980,-0.9999993851
0.0000000000,0.0004836286,-0.6253730473,0.0004836286,-0.9999998831
0.0000000000,-0.0001417458,-0.6253747242,-0.0001417458,-0.9999999900
0.0000000000,-0.0007671188,-0.6253702662,-0.0007671187,-0.9999997058
0.0000000000,-0.0013924843,-0.6253596733,-0.0013924838,-0.9999990305
0.0000000000,-0.0020178361,-0.6253429457,-0.0020178347,-0.9999979642
0.0000000000,-0.0026431681,-0.6253200835,-0.0026431650,-0.9999965068
0.0000000000,-0.0032684742,-0.6252910869,-0.0032684684,-0.9999946585
0.0000000000,-0.0038937482,-0.6252559563,-0.0038937384,-0.9999924194
0.0000000000,-0.0045189841,-0.6252146919,-0.0045189687,-0.9999897894
0.0000000000,-0.0051441756,-0.6251672942,-0.0051441529,-0.9999867688
0.0000000000,-0.0057693166,-0.6251137638,-0.0057692846,-0.9999833575
0.0000000000,-0.0063944011,-0.6250541011,-0.0063943575,-0.9999795559
0.0000000000,-0.0070194228,-0.6249883067,-0.0070193651,-0.9999753640
0.0000000000,-0.0076443756,-0.6249163814,-0.0076443012,-0.9999707819
0.0000000000,-0.0082692535,-0.6248383258,-0.0082691593,-0.9999658099
0.0000000000,-0.0088940502,-0.6247541407,-0.0088939330,-0.9999604482
0.0000000000,-0.0095187597,-0.6246638271,-0.0095186160,-0.9999546969
0.0000000000,-0.0101433759,-0.6245673858,-0.0101432019,-0.9999485564
0.0000000000,-0.0107678925,-0.6244648178,-0.0107676844,-0.9999420268
0.0000000000,-0.0113923035,-0.6243561242,-0.0113920570,-0.9999351084
0.0000000000,-0.0120166027,-0.6242413060,-0.0120163135,-0.9999278015
0.0000000000,-0.0126407840,-0.6241203645,-0.0126404474,-0.9999201064
0.0000000000,-0.0132648414,-0.6239933009,-0.0132644524,-0.9999120233
0.0000000000,-0.0138887686,-0.6238601164,-0.0138883221,-0.9999035526
0.0000000000,-0.0145125596,-0.6237208125,-0.0145120501,-0.9998946947
0.0000000000,-0.0151362082,-0.6235753905,-0.0151356302,-0.9998854498
0.0000000000,-0.0157597083,-0.6234238519,-0.0157590559,-0.9998758184
0.0000000000,-0.0163830538,-0.6232661983,-0.0163823210,-0.9998658008
0.0000000000,-0.0170062387,-0.6231024313,-0.0170054189,-0.9998553974
0.0000000000,-0.0176292567,-0.6229325526,-0.0176283435,-0.9998446087
0.0000000000,-0.0182521017,-0.6227565638,-0.0182510883,-0.9998334350
0.0000000000,-0.0188747678,-0.6225744668,-0.0188736471,-0.9998218769
0.0000000000,-0.0194972486,-0.6223862635,-0.0194960134,-0.9998099347
0.0000000000,-0.0201195382,-0.6221919557,-0.0201181809,-0.9997976089
0.0000000000,-0.0207416305,-0.6219915454,-0.0207401433,-0.9997849001
0.0000000000,-0.0213635193,-0.6217850348,-0.0213618943,-0.9997718087
0.0000000000,-0.0219851985,-0.6215724258,-0.0219834275,-0.9997583353
0.0000000000,-0.0226066621,-0.6213537207,-0.0226047366,-0.9997444803
0.0000000000,-0.0232279040,-0.6211289216,-0.0232258153,-0.9997302444
0.0000000000,-0.0238489179,-0.6208980309,-0.0238466572,-0.9997156280
0.0000000000,-0.0244696980,-0.6206610510,-0.0244672561,-0.9997006319
0.0000000000,-0.0250902380,-0.6204179842,-0.0250876056,-0.9996852565
0.0000000000,-0.0257105319,-0.6201688330,-0.0257076994,-0.9996695025
0.0000000000,-0.0263305736,-0.6199136000,-0.0263275313,-0.9996533705
0.0000000000,-0.0269503571,-0.6196522877,-0.0269470948,-0.9996368611
0.0000000000,-0.0275698762,-0.6193848989,-0.0275663837,-0.9996199750
0.0000000000,-0.0281891249,-0.6191114362,-0.0281853917,-0.9996027129
0.0000000000,-0.0288080970,-0.6188319024,-0.0288041125,-0.9995850755
0.0000000000,-0.0294267867,-0.6185463005,-0.0294225399,-0.9995670634
0.0000000000,-0.0300451876,-0.6182546332,-0.0300406675,-0.9995486773
0.0000000000,-0.0306632939,-0.6179569036,-0.0306584890,-0.9995299180
0.0000000000,-0.0312810994,-0.6176531146,-0.0312759982,-0.9995107863
0.0000000000,-0.0318985981,-0.6173432695,-0.0318931888,-0.9994912829
0.0000000000,-0.0325157839,-0.6170273713,-0.0325100545,-0.9994714085
0.0000000000,-0.0331326508,-0.6167054233,-0.0331265891,-0.9994511639
0.0000000000,-0.0337491928,-0.6163774288,-0.0337427864,-0.9994305500
0.0000000000,-0.0343654037,-0.6160433910,-0.0343586399,-0.9994095676
0.0000000000,-0.0349812775,-0.6157033134,-0.0349741436,-0.9993882175
0.0000000000,-0.0355968083,-0.6153571995,-0.0355892911,-0.9993665005
0.0000000000,-0.0362119899,-0.6150050527,-0.0362040763,-0.9993444175
0.0000000000,-0.0368268164,-0.6146468767,-0.0368184928,-0.9993219694
0.0000000000,-0.0374412817,-0.6142826751,-0.0374325344,-0.9992991571
0.0000000000,-0.0380553797,-0.6139124516,-0.0380461950,-0.9992759814
0.0000000000,-0.0386691046,-0.6135362100,-0.0386594683,-0.9992524433
0.0000000000,-0.0392824501,-0.6131539541,-0.0392723481,-0.9992285438
0.0000000000,-0.0398954105,-0.6127656878,-0.0398848281,-0.9992042837
0.0000000000,-0.0405079795,-0.6123714151,-0.0404969022,-0.9991796640
0.0000000000,-0.0411201513,-0.6119711400,-0.0411085642,-0.9991546857
0.0000000000,-0.0417319198,-0.6115648665,-0.0417198078,-0.9991293498
0.0000000000,-0.0423432790,-0.6111525987,-0.0423306269,-0.9991036573
0.0000000000,-0.0429542230,-0.6107343410,-0.0429410153,-0.9990776092
0.0000000000,-0.0435647457,-0.6103100974,-0.0435509669,-0.9990512065
0.0000000000,-0.0441748412,-0.6098798724,-0.0441604754,-0.9990244504
0.0000000000,-0.0447845035,-0.6094436704,-0.0447695346,-0.9989973417
0.0000000000,-0.0453937266,-0.6090014957,-0.0453781385,-0.9989698817
0.0000000000,-0.0460025045,-0.6085533528,-0.0459862809,-0.9989420714
0.0000000000,-0.0466108313,-0.6080992464,-0.0465939556,-0.9989139119
0.0000000000,-0.0472187010,-0.6076391810,-0.0472011564,-0.9988854043
0.0000000000,-0.0478261076,-0.6071731612,-0.0478078773,-0.9988565497
0.0000000000,-0.0484330453,-0.6067011920,-0.0484141122,-0.9988273493
0.0000000000,-0.0490395080,-0.6062232780,-0.0490198548,-0.9987978043
0.0000000000,-0.0496454899,-0.6057394241,-0.0496250991,-0.9987679158
0.0000000000,-0.0502509849,-0.6052496352,-0.0502298389,-0.9987376849
0.0000000000,-0.0508559872,-0.6047539163,-0.0508340683,-0.9987071130
0.0000000000,-0.0514604908,-0.6042522724,-0.0514377810,-0.9986762011
0.0000000000,-0.0520644898,-0.6037447087,-0.0520409710,-0.9986449506
0.0000000000,-0.0526679782,-0.6032312303,-0.0526436322,-0.9986133626
0.0000000000,-0.0532709503,-0.6027118424,-0.0532457585,-0.9985814384
0.0000000000,-0.0538733999,-0.6021865503,-0.0538473439,-0.9985491793
0.0000000000,-0.0544753214,-0.6016553593,-0.0544483822,-0.9985165866
0.0000000000,-0.0550767087,-0.6011182749,-0.0550488676,-0.9984836614
0.0000000000,-0.0556775560,-0.6005753024,-0.0556487938,-0.9984504053
0.0000000000,-0.0562778573,-0.6000264474,-0.0562481549,-0.9984168193
0.0000000000,-0.0568776069,-0.5994717154,-0.0568469448,-0.9983829049
0.0000000000,-0.0574767988,-0.5989111122,-0.0574451575,-0.9983486635
0.0000000000,-0.0580754272,-0.5983446434,-0.0580427870,-0.9983140963
0.0000000000,-0.0586734861,-0.5977723147,-0.0586398273,-0.9982792048
0.0000000000,-0.0592709699,-0.5971941319,-0.0592362723,-0.9982439902
0.0000000000,-0.0598678725,-0.5966101010,-0.0598321162,-0.9982084541
0.0000000000,-0.0604641881,-0.5960202278,-0.0604273528,-0.9981725978
0.0000000000,-0.0610599110,-0.5954245183,-0.0610219763,-0.9981364227
0.0000000000,-0.0616550352,-0.5948229786,-0.0616159806,-0.9980999303
0.0000000000,-0.0622495550,-0.5942156148,-0.0622093599,-0.9980631220
0.0000000000,-0.0628434645,-0.5936024330,-0.0628021080,-0.9980259993
0.0000000000,-0.0634367579,-0.5929834395,-0.0633942192,-0.9979885635
0.0000000000,-0.0640294294,-0.5923586406,-0.0639856874,-0.9979508163
0.0000000000,-0.0646214733,-0.5917280425,-0.0645765068,-0.9979127591
0.0000000000,-0.0652128836,-0.5910916516,-0.0651666714,-0.9978743934
0.0000000000,-0.0658036546,-0.5904494745,-0.0657561753,-0.9978357207
0.0000000000,-0.0663937806,-0.5898015177,-0.0663450126,-0.9977967425
0.0000000000,-0.0669832557,-0.5891477876,-0.0669331774,-0.9977574604
0.0000000000,-0.0675720743,-0.5884882909,-0.0675206638,-0.9977178759
0.0000000000,-0.0681602304,-0.5878230344,-0.0681074660,-0.9976779907
0.0000000000,-0.0687477184,-0.5871520247,-0.0686935781,-0.9976378062
0.0000000000,-0.0693345325,-0.5864752687,-0.0692789942,-0.9975973241
0.0000000000,-0.0699206670,-0.5857927731,-0.0698637084,-0.9975565459
0.0000000000,-0.0705061162,-0.5851045450,-0.0704477151,-0.9975154733
0.0000000000,-0.0710908742,-0.5844105913,-0.0710310082,-0.9974741079
0.0000000000,-0.0716749355,-0.5837109190,-0.0716135820,-0.9974324513
0.0000000000,-0.0722582942,-0.5830055352,-0.0721954307,-0.9973905052
0.0000000000,-0.0728409446,-0.5822944470,-0.0727765484,-0.9973482712
0.0000000000,-0.0734228812,-0.5815776617,-0.0733569295,-0.9973057510
0.0000000000,-0.0740040980,-0.5808551865,-0.0739365680,-0.9972629462
0.0000000000,-0.0745845896,-0.5801270287,-0.0745154582,-0.9972198586
0.0000000000,-0.0751643502,-0.5793931957,-0.0750935945,-0.9971764899
0.0000000000,-0.0757433741,-0.5786536949,-0.0756709709,-0.9971328418
0.0000000000,-0.0763216557,-0.5779085337,-0.0762475818,-0.9970889159
0.0000000000,-0.0768991893,-0.5771577198,-0.0768234214,-0.9970447141
0.0000000000,-0.0774759693,-0.5764012608,-0.0773984840,-0.9970002381
0.0000000000,-0.0780519900,-0.5756391641,-0.0779727638,-0.9969554895
0.0000000000,-0.0786272457,-0.5748714377,-0.0785462553,-0.9969104703
0.0000000000,-0.0792017310,-0.5740980892,-0.0791189527,-0.9968651821
0.0000000000,-0.0797754400,-0.5733191265,-0.0796908502,-0.9968196268
0.0000000000,-0.0803483673,-0.5725345574,-0.0802619423,-0.9967738061
0.0000000000,-0.0809205073,-0.5717443898,-0.0808322232,-0.9967277219
0.0000000000,-0.0814918543,-0.5709486318,-0.0814016874,-0.9966813760
0.0000000000,-0.0820624027,-0.5701472914,-0.0819703291,-0.9966347702
0.0000000000,-0.0826321470,-0.5693403767,-0.0825381427,-0.9965879063
0.0000000000,-0.0832010816,-0.5685278958,-0.0831051227,-0.9965407862
0.0000000000,-0.0837692009,-0.5677098569,-0.0836712633,-0.9964934118
0.0000000000,-0.0843364994,-0.5668862683,-0.0842365591,-0.9964457848
0.0000000000,-0.0849029716,-0.5660571384,-0.0848010043,-0.9963979073
0.0000000000,-0.0854686119,-0.5652224754,-0.0853645935,-0.9963497810
0.0000000000,-0.0860334147,-0.5643822879,-0.0859273210,-0.9963014080
0.0000000000,-0.0865973746,-0.5635365842,-0.0864891814,-0.9962527900
0.0000000000,-0.0871604861,-0.5626853730,-0.0870501690,-0.9962039290
0.0000000000,-0.0877227435,-0.5618286628,-0.0876102783,-0.9961548269
0.0000000000,-0.0882841416,-0.5609664622,-0.0881695038,-0.9961054857
0.0000000000,-0.0888446746,-0.5600987800,-0.0887278400,-0.9960559073
0.0000000000,-0.0894043373,-0.5592256249,-0.0892852814,-0.9960060936
0.0000000000,-0.0899631241,-0.5583470058,-0.0898418224,-0.9959560467
0.0000000000,-0.0905210295,-0.5574629313,-0.0903974577,-0.9959057685
0.0000000000,-0.0910780481,-0.5565734106,-0.0909521817,-0.9958552609
0.0000000000,-0.0916341745,-0.5556784525,-0.0915059890,-0.9958045260
0.0000000000,-0.0921894032,-0.5547780661,-0.0920588741,-0.9957535657
0.0000000000,-0.0927437288,-0.5538722605,-0.0926108317,-0.9957023822
0.0000000000,-0.0932971459,-0.5529610447,-0.0931618562,-0.9956509773
0.0000000000,-0.0938496491,-0.5520444279,-0.0937119423,-0.9955993531
0.0000000000,-0.0944012330,-0.5511224194,-0.0942610845,-0.9955475116
0.0000000000,-0.0949518921,-0.5501950285,-0.0948092776,-0.9954954550
0.0000000000,-0.0955016212,-0.5492622645,-0.0953565161,-0.9954431851
0.0000000000,-0.0960504149,-0.5483241368,-0.0959027946,-0.9953907042
0.0000000000,-0.0965982677,-0.5473806549,-0.0964481078,-0.9953380142
0.0000000000,-0.0971451744,-0.5464318281,-0.0969924503,-0.9952851172
0.0000000000,-0.0976911296,-0.5454776662,-0.0975358169,-0.9952320154
