mode,theta0,period,steps,cpu_time,avg_dt,max_error,period_error,real_time
fixed_1e-03,74.11,2.01461220,20061,0.001741,0.001000,2.581986,0.008546,yes
fixed_1e-04,74.11,2.01461220,200000,0.016239,0.000100,2.581988,0.008546,yes
adaptive,74.11,2.01461125,348,0.000074,0.057660,2.570801,0.008545,yes
analytic,74.12,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.12,2.01467486,2007,0.000175,0.010000,2.582245,0.008608,yes
fixed_1e-03,74.12,2.01467485,20061,0.001749,0.001000,2.582263,0.008608,yes
fixed_1e-04,74.12,2.01467485,200000,0.016298,0.000100,2.582264,0.008608,yes
adaptive,74.12,2.01467400,348,0.000074,0.057644,2.571379,0.008607,yes
analytic,74.13,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.13,2.01473752,2007,0.000175,0.010000,2.582524,0.008671,yes
fixed_1e-03,74.13,2.01473750,20061,0.001717,0.001000,2.582539,0.008671,yes
fixed_1e-04,74.13,2.01473750,200000,0.016242,0.000100,2.582540,0.008671,yes
adaptive,74.13,2.01473673,348,0.000074,0.057640,2.571816,0.008670,yes
analytic,74.14,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.14,2.01480019,2007,0.000175,0.010000,2.582803,0.008734,yes
fixed_1e-03,74.14,2.01480017,20061,0.001746,0.001000,2.582815,0.008733,yes
fixed_1e-04,74.14,2.01480017,200000,0.016252,0.000100,2.582815,0.008733,yes
adaptive,74.14,2.01479948,348,0.000074,0.057637,2.572248,0.008733,yes
analytic,74.15,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.15,2.01486287,2007,0.000175,0.010000,2.583080,0.008796,yes
fixed_1e-03,74.15,2.01486286,20061,0.001741,0.001000,2.583089,0.008796,yes
fixed_1e-04,74.15,2.01486286,200000,0.016244,0.000100,2.583089,0.008796,yes
adaptive,74.15,2.01486302,351,0.000086,0.057301,2.574605,0.008796,yes
analytic,74.16,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.16,2.01492556,2007,0.000175,0.010000,2.583356,0.008859,yes
fixed_1e-03,74.16,2.01492555,20061,0.001726,0.001000,2.583362,0.008859,yes
fixed_1e-04,74.16,2.01492555,200000,0.016240,0.000100,2.583363,0.008859,yes
adaptive,74.16,2.01492585,351,0.000075,0.057300,2.575016,0.008859,yes
analytic,74.17,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.17,2.01498827,2007,0.000175,0.010000,2.583631,0.008922,yes
fixed_1e-03,74.17,2.01498826,20061,0.001722,0.001000,2.583634,0.008922,yes
fixed_1e-04,74.17,2.01498826,200000,0.016265,0.000100,2.583636,0.008922,yes
adaptive,74.17,2.01498868,348,0.000072,0.057633,2.575418,0.008922,yes
analytic,74.18,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.18,2.01505099,2007,0.000175,0.010000,2.583906,0.008984,yes
fixed_1e-03,74.18,2.01505098,20061,0.001749,0.001000,2.583906,0.008984,yes
fixed_1e-04,74.18,2.01505098,200000,0.016249,0.000100,2.583908,0.008984,yes
adaptive,74.18,2.01505153,348,0.000074,0.057623,2.575809,0.008985,yes
analytic,74.19,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.19,2.01511372,2007,0.000175,0.010000,2.584179,0.009047,yes
fixed_1e-03,74.19,2.01511371,20061,0.001739,0.001000,2.584179,0.009047,yes
fixed_1e-04,74.19,2.01511371,200000,0.016255,0.000100,2.584180,0.009047,yes
adaptive,74.19,2.01511440,351,0.000075,0.057291,2.576192,0.009048,yes
analytic,74.20,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.20,2.01517646,2007,0.000175,0.010000,2.584451,0.009110,yes
fixed_1e-03,74.20,2.01517645,20061,0.001749,0.001000,2.584451,0.009110,yes
fixed_1e-04,74.20,2.01517645,200000,0.016288,0.000100,2.584452,0.009110,yes
adaptive,74.20,2.01517727,351,0.000074,0.057287,2.576565,0.009111,yes
analytic,74.21,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.21,2.01523921,2007,0.000175,0.010000,2.584723,0.009173,yes
fixed_1e-03,74.21,2.01523921,20061,0.001725,0.001000,2.584723,0.009173,yes
fixed_1e-04,74.21,2.01523921,200000,0.016229,0.000100,2.584723,0.009173,yes
adaptive,74.21,2.01524016,351,0.000080,0.057284,2.576930,0.009173,yes
analytic,74.22,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.22,2.01530198,2007,0.000175,0.010000,2.584993,0.009235,yes
fixed_1e-03,74.22,2.01530198,20061,0.001715,0.001000,2.584993,0.009235,yes
fixed_1e-04,74.22,2.01530198,200000,0.016234,0.000100,2.584993,0.009235,yes
adaptive,74.22,2.01530305,351,0.000075,0.057284,2.577287,0.009236,yes
analytic,74.23,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.23,2.01536476,2007,0.000175,0.010000,2.585263,0.009298,yes
fixed_1e-03,74.23,2.01536476,20061,0.001759,0.001000,2.585263,0.009298,yes
fixed_1e-04,74.23,2.01536476,200000,0.016258,0.000100,2.585263,0.009298,yes
adaptive,74.23,2.01536595,351,0.000074,0.057283,2.577635,0.009299,yes
analytic,74.24,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.24,2.01542755,2007,0.000175,0.010000,2.585531,0.009361,yes
fixed_1e-03,74.24,2.01542755,20061,0.001734,0.001000,2.585532,0.009361,yes
fixed_1e-04,74.24,2.01542755,200000,0.016249,0.000100,2.585532,0.009361,yes
adaptive,74.24,2.01542886,351,0.000075,0.057282,2.577975,0.009362,yes
analytic,74.25,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.25,2.01549036,2007,0.000175,0.010000,2.585799,0.009424,yes
fixed_1e-03,74.25,2.01549036,20061,0.001730,0.001000,2.585799,0.009424,yes
fixed_1e-04,74.25,2.01549036,200000,0.016239,0.000100,2.585801,0.009424,yes
adaptive,74.25,2.01549177,351,0.000075,0.057282,2.578307,0.009425,yes
analytic,74.26,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.26,2.01555317,2007,0.000175,0.010000,2.586066,0.009486,yes
fixed_1e-03,74.26,2.01555317,20061,0.001725,0.001000,2.586067,0.009486,yes
fixed_1e-04,74.26,2.01555317,200000,0.016262,0.000100,2.586069,0.009486,yes
adaptive,74.26,2.01555237,347,0.000073,0.057830,2.577791,0.009486,yes
analytic,74.27,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.27,2.01561600,2007,0.000176,0.010000,2.586332,0.009549,yes
fixed_1e-03,74.27,2.01561600,20061,0.001745,0.001000,2.586336,0.009549,yes
fixed_1e-04,74.27,2.01561600,200000,0.016257,0.000100,2.586337,0.009549,yes
adaptive,74.27,2.01561468,347,0.000074,0.057819,2.580693,0.009548,yes
analytic,74.28,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.28,2.01567884,2007,0.000175,0.010000,2.586596,0.009612,yes
fixed_1e-03,74.28,2.01567884,20061,0.001740,0.001000,2.586603,0.009612,yes
fixed_1e-04,74.28,2.01567884,200000,0.016246,0.000100,2.586604,0.009612,yes
adaptive,74.28,2.01567752,350,0.000074,0.057480,2.578814,0.009611,yes
analytic,74.29,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.29,2.01574170,2007,0.000175,0.010000,2.586860,0.009675,yes
fixed_1e-03,74.29,2.01574170,20061,0.001749,0.001000,2.586870,0.009675,yes
fixed_1e-04,74.29,2.01574170,200000,0.016315,0.000100,2.586870,0.009675,yes
adaptive,74.29,2.01574042,350,0.000075,0.057478,2.578615,0.009674,yes
analytic,74.30,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.30,2.01580457,2007,0.000175,0.010000,2.587123,0.009738,yes
fixed_1e-03,74.30,2.01580456,20061,0.001714,0.001000,2.587136,0.009738,yes
fixed_1e-04,74.30,2.01580456,200000,0.016241,0.000100,2.587136,0.009738,yes
adaptive,74.30,2.01580335,347,0.000073,0.057826,2.578471,0.009737,yes
analytic,74.31,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.31,2.01586745,2007,0.000175,0.010000,2.587385,0.009801,yes
fixed_1e-03,74.31,2.01586744,20061,0.001743,0.001000,2.587401,0.009801,yes
fixed_1e-04,74.31,2.01586744,200000,0.016265,0.000100,2.587401,0.009801,yes
adaptive,74.31,2.01586630,348,0.000074,0.057635,2.578377,0.009800,yes
analytic,74.32,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.32,2.01593034,2007,0.000175,0.010000,2.587646,0.009864,yes
fixed_1e-03,74.32,2.01593033,20061,0.001731,0.001000,2.587665,0.009864,yes
fixed_1e-04,74.32,2.01593033,200000,0.016251,0.000100,2.587666,0.009864,yes
adaptive,74.32,2.01592897,348,0.000074,0.057644,2.581996,0.009862,yes
analytic,74.33,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.33,2.01599324,2007,0.000175,0.010000,2.587906,0.009927,yes
fixed_1e-03,74.33,2.01599324,20061,0.001727,0.001000,2.587928,0.009927,yes
fixed_1e-04,74.33,2.01599324,200000,0.016263,0.000100,2.587930,0.009927,yes
adaptive,74.33,2.01599259,348,0.000074,0.057624,2.577540,0.009926,yes
analytic,74.34,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.34,2.01605616,2007,0.000175,0.010000,2.588165,0.009989,yes
fixed_1e-03,74.34,2.01605615,20061,0.001717,0.001000,2.588192,0.009989,yes
fixed_1e-04,74.34,2.01605615,200000,0.016259,0.000100,2.588194,0.009989,yes
adaptive,74.34,2.01605655,348,0.000074,0.057634,2.578723,0.009990,yes
analytic,74.35,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.35,2.01611909,2007,0.000183,0.010000,2.588423,0.010052,yes
fixed_1e-03,74.35,2.01611908,20061,0.001747,0.001000,2.588456,0.010052,yes
fixed_1e-04,74.35,2.01611908,200000,0.016260,0.000100,2.588457,0.010052,yes
adaptive,74.35,2.01611983,348,0.000074,0.057623,2.579825,0.010053,yes
analytic,74.36,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.36,2.01618203,2007,0.000178,0.010000,2.588680,0.010115,yes
fixed_1e-03,74.36,2.01618202,20061,0.001734,0.001000,2.588719,0.010115,yes
fixed_1e-04,74.36,2.01618202,200000,0.016244,0.000100,2.588720,0.010115,yes
adaptive,74.36,2.01618334,350,0.000075,0.057445,2.581297,0.010117,yes
analytic,74.37,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.37,2.01624499,2007,0.000175,0.010000,2.588937,0.010178,yes
fixed_1e-03,74.37,2.01624497,20061,0.001729,0.001000,2.588981,0.010178,yes
fixed_1e-04,74.37,2.01624497,200000,0.016246,0.000100,2.588981,0.010178,yes
adaptive,74.37,2.01624647,346,0.000074,0.057995,2.582026,0.010180,yes
analytic,74.38,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.38,2.01630795,2007,0.000175,0.010000,2.589192,0.010241,yes
fixed_1e-03,74.38,2.01630794,20061,0.001752,0.001000,2.589243,0.010241,yes
fixed_1e-04,74.38,2.01630794,200000,0.016249,0.000100,2.589243,0.010241,yes
adaptive,74.38,2.01630744,347,0.000074,0.057809,2.582732,0.010241,yes
analytic,74.39,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.39,2.01637093,2007,0.000175,0.010000,2.589446,0.010304,yes
fixed_1e-03,74.39,2.01637091,20061,0.001742,0.001000,2.589503,0.010304,yes
fixed_1e-04,74.39,2.01637091,200000,0.016237,0.000100,2.589504,0.010304,yes
adaptive,74.39,2.01637089,347,0.000073,0.057806,2.583416,0.010304,yes
analytic,74.40,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.40,2.01643392,2007,0.000175,0.010000,2.589699,0.010367,yes
fixed_1e-03,74.40,2.01643390,20061,0.001749,0.001000,2.589762,0.010367,yes
fixed_1e-04,74.40,2.01643390,200000,0.016270,0.000100,2.589764,0.010367,yes
adaptive,74.40,2.01643733,349,0.000074,0.057645,2.587722,0.010371,yes
analytic,74.41,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.41,2.01649692,2007,0.000175,0.010000,2.589952,0.010430,yes
fixed_1e-03,74.41,2.01649690,20061,0.001723,0.001000,2.590021,0.010430,yes
fixed_1e-04,74.41,2.01649690,200000,0.016250,0.000100,2.590023,0.010430,yes
adaptive,74.41,2.01649971,351,0.000075,0.057258,2.589381,0.010433,yes
analytic,74.42,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.42,2.01655993,2007,0.000175,0.010000,2.590203,0.010493,yes
fixed_1e-03,74.42,2.01655992,20061,0.001720,0.001000,2.590281,0.010493,yes
fixed_1e-04,74.42,2.01655992,200000,0.016241,0.000100,2.590282,0.010493,yes
adaptive,74.42,2.01656264,353,0.000075,0.056904,2.589709,0.010496,yes
analytic,74.43,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.43,2.01662296,2007,0.000175,0.010000,2.590453,0.010556,yes
fixed_1e-03,74.43,2.01662294,20061,0.001745,0.001000,2.590541,0.010556,yes
fixed_1e-04,74.43,2.01662294,200000,0.016262,0.000100,2.590541,0.010556,yes
adaptive,74.43,2.01662557,353,0.000075,0.056903,2.590040,0.010559,yes
analytic,74.44,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.44,2.01668600,2007,0.000175,0.010000,2.590703,0.010619,yes
fixed_1e-03,74.44,2.01668598,20061,0.001737,0.001000,2.590799,0.010619,yes
fixed_1e-04,74.44,2.01668598,200000,0.016251,0.000100,2.590799,0.010619,yes
adaptive,74.44,2.01668852,353,0.000075,0.056902,2.590365,0.010622,yes
analytic,74.45,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.45,2.01674905,2007,0.000175,0.010000,2.590951,0.010682,yes
fixed_1e-03,74.45,2.01674903,20061,0.001750,0.001000,2.591056,0.010682,yes
fixed_1e-04,74.45,2.01674903,200000,0.016304,0.000100,2.591056,0.010682,yes
adaptive,74.45,2.01675147,349,0.000074,0.057630,2.590683,0.010685,yes
analytic,74.46,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.46,2.01681211,2007,0.000175,0.010000,2.591199,0.010745,yes
fixed_1e-03,74.46,2.01681210,20061,0.001749,0.001000,2.591313,0.010745,yes
fixed_1e-04,74.46,2.01681210,200000,0.016242,0.000100,2.591313,0.010745,yes
adaptive,74.46,2.01681443,351,0.000074,0.057265,2.590996,0.010748,yes
analytic,74.47,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.47,2.01687518,2007,0.000175,0.010000,2.591445,0.010809,yes
fixed_1e-03,74.47,2.01687517,20061,0.001744,0.001000,2.591568,0.010808,yes
fixed_1e-04,74.47,2.01687517,200000,0.016249,0.000100,2.591569,0.010808,yes
adaptive,74.47,2.01687740,351,0.000074,0.057264,2.591303,0.010811,yes
analytic,74.48,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.48,2.01693827,2007,0.000175,0.010000,2.591691,0.010872,yes
fixed_1e-03,74.48,2.01693826,20061,0.001751,0.001000,2.591822,0.010872,yes
fixed_1e-04,74.48,2.01693826,200000,0.016287,0.000100,2.591825,0.010872,yes
adaptive,74.48,2.01693827,349,0.000074,0.057625,2.586894,0.010872,yes
analytic,74.49,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.49,2.01700137,2007,0.000175,0.010000,2.591935,0.010935,yes
fixed_1e-03,74.49,2.01700136,20061,0.001725,0.001000,2.592078,0.010935,yes
fixed_1e-04,74.49,2.01700136,200000,0.016242,0.000100,2.592080,0.010935,yes
adaptive,74.49,2.01700440,351,0.000074,0.057264,2.588899,0.010938,yes
analytic,74.50,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.50,2.01706448,2007,0.000175,0.010000,2.592179,0.010998,yes
fixed_1e-03,74.50,2.01706447,20061,0.001712,0.001000,2.592334,0.010998,yes
fixed_1e-04,74.50,2.01706447,200000,0.016267,0.000100,2.592334,0.010998,yes
adaptive,74.50,2.01706767,350,0.000075,0.057448,2.589445,0.011001,yes
analytic,74.51,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.51,2.01712760,2007,0.000176,0.010000,2.592422,0.011061,yes
fixed_1e-03,74.51,2.01712759,20061,0.001736,0.001000,2.592588,0.011061,yes
fixed_1e-04,74.51,2.01712759,200000,0.016257,0.000100,2.592588,0.011061,yes
adaptive,74.51,2.01713091,349,0.000074,0.057630,2.589967,0.011064,yes
analytic,74.52,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.52,2.01719073,2007,0.000175,0.010000,2.592663,0.011124,yes
fixed_1e-03,74.52,2.01719073,20061,0.001730,0.001000,2.592842,0.011124,yes
fixed_1e-04,74.52,2.01719073,200000,0.016270,0.000100,2.592842,0.011124,yes
adaptive,74.52,2.01719412,349,0.000074,0.057627,2.590479,0.011127,yes
analytic,74.53,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.53,2.01725388,2007,0.000175,0.010000,2.592904,0.011187,yes
fixed_1e-03,74.53,2.01725388,20061,0.001750,0.001000,2.593094,0.011187,yes
fixed_1e-04,74.53,2.01725388,200000,0.016288,0.000100,2.593094,0.011187,yes
adaptive,74.53,2.01725732,349,0.000074,0.057627,2.590991,0.011191,yes
analytic,74.54,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.54,2.01731704,2007,0.000175,0.010000,2.593144,0.011250,yes
fixed_1e-03,74.54,2.01731704,20061,0.001755,0.001000,2.593346,0.011250,yes
fixed_1e-04,74.54,2.01731704,200000,0.016253,0.000100,2.593347,0.011250,yes
adaptive,74.54,2.01732051,347,0.000074,0.057787,2.591493,0.011254,yes
analytic,74.55,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.55,2.01738021,2007,0.000175,0.010000,2.593382,0.011314,yes
fixed_1e-03,74.55,2.01738021,20061,0.001736,0.001000,2.593596,0.011314,yes
fixed_1e-04,74.55,2.01738021,200000,0.016238,0.000100,2.593598,0.011314,yes
adaptive,74.55,2.01738368,350,0.000074,0.057444,2.591977,0.011317,yes
analytic,74.56,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.56,2.01744340,2007,0.000175,0.010000,2.593620,0.011377,yes
fixed_1e-03,74.56,2.01744340,20061,0.001727,0.001000,2.593847,0.011377,yes
fixed_1e-04,74.56,2.01744340,200000,0.016244,0.000100,2.593849,0.011377,yes
adaptive,74.56,2.01744685,349,0.000074,0.057626,2.592449,0.011380,yes
analytic,74.57,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.57,2.01750660,2007,0.000175,0.010000,2.593857,0.011440,yes
fixed_1e-03,74.57,2.01750660,20061,0.001715,0.001000,2.594099,0.011440,yes
fixed_1e-04,74.57,2.01750660,200000,0.016262,0.000100,2.594100,0.011440,yes
adaptive,74.57,2.01751002,349,0.000074,0.057611,2.592918,0.011443,yes
analytic,74.58,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.58,2.01756981,2007,0.000175,0.010000,2.594093,0.011503,yes
fixed_1e-03,74.58,2.01756981,20061,0.001757,0.001000,2.594349,0.011503,yes
fixed_1e-04,74.58,2.01756981,200000,0.016267,0.000100,2.594350,0.011503,yes
adaptive,74.58,2.01757263,350,0.000075,0.057443,2.593382,0.011506,yes
analytic,74.59,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.59,2.01763303,2007,0.000178,0.010000,2.594328,0.011566,yes
fixed_1e-03,74.59,2.01763303,20061,0.001750,0.001000,2.594599,0.011566,yes
fixed_1e-04,74.59,2.01763303,200000,0.016273,0.000100,2.594599,0.011566,yes
adaptive,74.59,2.01763573,349,0.000074,0.057626,2.593842,0.011569,yes
analytic,74.60,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.60,2.01769627,2007,0.000176,0.010000,2.594579,0.011630,yes
fixed_1e-03,74.60,2.01769627,20061,0.001733,0.001000,2.594848,0.011630,yes
fixed_1e-04,74.60,2.01769627,200000,0.016255,0.000100,2.594848,0.011630,yes
adaptive,74.60,2.01769970,351,0.000075,0.057257,2.594167,0.011633,yes
analytic,74.61,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.61,2.01775951,2007,0.000175,0.010000,2.594842,0.011693,yes
fixed_1e-03,74.61,2.01775951,20061,0.001736,0.001000,2.595095,0.011693,yes
fixed_1e-04,74.61,2.01775951,200000,0.016249,0.000100,2.595096,0.011693,yes
adaptive,74.61,2.01776213,351,0.000074,0.057260,2.594725,0.011695,yes
analytic,74.62,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.62,2.01782278,2007,0.000175,0.010000,2.595160,0.011756,yes
fixed_1e-03,74.62,2.01782277,20061,0.001750,0.001000,2.595342,0.011756,yes
fixed_1e-04,74.62,2.01782277,200000,0.016275,0.000100,2.595343,0.011756,yes
adaptive,74.62,2.01782508,351,0.000074,0.057258,2.595209,0.011758,yes
analytic,74.63,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.63,2.01788605,2007,0.000175,0.010000,2.595593,0.011819,yes
fixed_1e-03,74.63,2.01788605,20061,0.001730,0.001000,2.595647,0.011819,yes
fixed_1e-04,74.63,2.01788605,200000,0.016251,0.000100,2.595648,0.011819,yes
adaptive,74.63,2.01788806,348,0.000074,0.057804,2.595627,0.011821,yes
analytic,74.64,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.64,2.01794934,2007,0.000175,0.010000,2.596025,0.011883,yes
fixed_1e-03,74.64,2.01794933,20061,0.001750,0.001000,2.596085,0.011883,yes
fixed_1e-04,74.64,2.01794933,200000,0.016294,0.000100,2.596086,0.011883,yes
adaptive,74.64,2.01795113,351,0.000075,0.057228,2.596022,0.011884,yes
analytic,74.65,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.65,2.01801264,2007,0.000175,0.010000,2.596456,0.011946,yes
fixed_1e-03,74.65,2.01801263,20061,0.001750,0.001000,2.596521,0.011946,yes
fixed_1e-04,74.65,2.01801263,200000,0.016272,0.000100,2.596524,0.011946,yes
adaptive,74.65,2.01801421,351,0.000075,0.057222,2.596393,0.011948,yes
analytic,74.66,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.66,2.01807595,2007,0.000175,0.010000,2.596886,0.012009,yes
fixed_1e-03,74.66,2.01807594,20061,0.001734,0.001000,2.596959,0.012009,yes
fixed_1e-04,74.66,2.01807594,200000,0.016285,0.000100,2.596961,0.012009,yes
adaptive,74.66,2.01807936,348,0.000074,0.057804,2.596259,0.012013,yes
analytic,74.67,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.67,2.01813927,2007,0.000175,0.010000,2.597316,0.012073,yes
fixed_1e-03,74.67,2.01813926,20061,0.001746,0.001000,2.597397,0.012073,yes
fixed_1e-04,74.67,2.01813926,200000,0.016287,0.000100,2.597398,0.012073,yes
adaptive,74.67,2.01814272,350,0.000074,0.057431,2.596922,0.012076,yes
analytic,74.68,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.68,2.01820261,2007,0.000175,0.010000,2.597745,0.012136,yes
fixed_1e-03,74.68,2.01820259,20061,0.001755,0.001000,2.597834,0.012136,yes
fixed_1e-04,74.68,2.01820259,200000,0.016266,0.000100,2.597834,0.012136,yes
adaptive,74.68,2.01820601,348,0.000074,0.057791,2.597534,0.012139,yes
analytic,74.69,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.69,2.01826595,2007,0.000175,0.010000,2.598173,0.012199,yes
fixed_1e-03,74.69,2.01826594,20061,0.001750,0.001000,2.598270,0.012199,yes
fixed_1e-04,74.69,2.01826594,200000,0.016277,0.000100,2.598270,0.012199,yes
adaptive,74.69,2.01826852,349,0.000074,0.057606,2.598118,0.012202,yes
analytic,74.70,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.70,2.01832931,2007,0.000175,0.010000,2.598601,0.012263,yes
fixed_1e-03,74.70,2.01832930,20061,0.001722,0.001000,2.598706,0.012263,yes
fixed_1e-04,74.70,2.01832930,200000,0.016254,0.000100,2.598706,0.012263,yes
adaptive,74.70,2.01833162,350,0.000075,0.057393,2.598649,0.012265,yes
analytic,74.71,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.71,2.01839268,2007,0.000175,0.010000,2.599028,0.012326,yes
fixed_1e-03,74.71,2.01839267,20061,0.001717,0.001000,2.599141,0.012326,yes
fixed_1e-04,74.71,2.01839267,200000,0.016266,0.000100,2.599141,0.012326,yes
adaptive,74.71,2.01839480,349,0.000074,0.057602,2.599122,0.012328,yes
analytic,74.72,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.72,2.01845607,2007,0.000175,0.010000,2.599454,0.012389,yes
fixed_1e-03,74.72,2.01845605,20061,0.001747,0.001000,2.599575,0.012389,yes
fixed_1e-04,74.72,2.01845605,200000,0.016243,0.000100,2.599576,0.012389,yes
adaptive,74.72,2.01845799,350,0.000074,0.057388,2.599574,0.012391,yes
analytic,74.73,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.73,2.01851946,2007,0.000175,0.010000,2.599879,0.012453,yes
fixed_1e-03,74.73,2.01851945,20061,0.001740,0.001000,2.600009,0.012453,yes
fixed_1e-04,74.73,2.01851945,200000,0.016248,0.000100,2.600011,0.012453,yes
adaptive,74.73,2.01852048,352,0.000075,0.057045,2.599793,0.012454,yes
analytic,74.74,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.74,2.01858287,2007,0.000175,0.010000,2.600304,0.012516,yes
fixed_1e-03,74.74,2.01858285,20061,0.001728,0.001000,2.600443,0.012516,yes
fixed_1e-04,74.74,2.01858285,200000,0.016255,0.000100,2.600445,0.012516,yes
adaptive,74.74,2.01858374,352,0.000075,0.057041,2.600172,0.012517,yes
analytic,74.75,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.75,2.01864629,2007,0.000175,0.010000,2.600728,0.012580,yes
fixed_1e-03,74.75,2.01864627,20061,0.001758,0.001000,2.600877,0.012580,yes
fixed_1e-04,74.75,2.01864627,200000,0.016258,0.000100,2.600878,0.012580,yes
adaptive,74.75,2.01864700,352,0.000075,0.057034,2.600545,0.012580,yes
analytic,74.76,2.00606668,0,0,0.0,0.0,0.0,yes
fixed_1e-02,74.76,2.01870972,2007,0.000175,0.010000,2.601151,0.012643,yes
